Product Name,Order Date,Demand,Moving_Average
Field & Stream Sportsman 16 Gun Fire Safe,,18,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,20
Field & Stream Sportsman 16 Gun Fire Safe,,17,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,16
Field & Stream Sportsman 16 Gun Fire Safe,,20,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,24,20
Field & Stream Sportsman 16 Gun Fire Safe,,19,21
Field & Stream Sportsman 16 Gun Fire Safe,,24,22.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,25,22.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,23.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,21
Field & Stream Sportsman 16 Gun Fire Safe,,24,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,18
Field & Stream Sportsman 16 Gun Fire Safe,,28,22
Field & Stream Sportsman 16 Gun Fire Safe,,23,21.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,24
Field & Stream Sportsman 16 Gun Fire Safe,,20,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,17
Field & Stream Sportsman 16 Gun Fire Safe,,13,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,16
Field & Stream Sportsman 16 Gun Fire Safe,,16,15
Field & Stream Sportsman 16 Gun Fire Safe,,21,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,19
Field & Stream Sportsman 16 Gun Fire Safe,,18,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,15
Field & Stream Sportsman 16 Gun Fire Safe,,12,13
Field & Stream Sportsman 16 Gun Fire Safe,,17,14
Field & Stream Sportsman 16 Gun Fire Safe,,22,17
Field & Stream Sportsman 16 Gun Fire Safe,,15,18
Field & Stream Sportsman 16 Gun Fire Safe,,14,17
Field & Stream Sportsman 16 Gun Fire Safe,,9,12.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,12
Field & Stream Sportsman 16 Gun Fire Safe,,15,12.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,24,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,24,18
Field & Stream Sportsman 16 Gun Fire Safe,,18,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,21.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,21
Field & Stream Sportsman 16 Gun Fire Safe,,14,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,18,18
Field & Stream Sportsman 16 Gun Fire Safe,,11,14.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,15
Field & Stream Sportsman 16 Gun Fire Safe,,13,13.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,10,13
Field & Stream Sportsman 16 Gun Fire Safe,,17,13.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,13.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,26,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,21.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,24,22.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,20
Field & Stream Sportsman 16 Gun Fire Safe,,16,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,20,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,27,23
Field & Stream Sportsman 16 Gun Fire Safe,,12,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,20,15
Field & Stream Sportsman 16 Gun Fire Safe,,17,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,18
Field & Stream Sportsman 16 Gun Fire Safe,,16,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,18
Field & Stream Sportsman 16 Gun Fire Safe,,23,20
Field & Stream Sportsman 16 Gun Fire Safe,,10,18
Field & Stream Sportsman 16 Gun Fire Safe,,23,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,16
Field & Stream Sportsman 16 Gun Fire Safe,,18,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,15
Field & Stream Sportsman 16 Gun Fire Safe,,16,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,24,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,9,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,11,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,11.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,20,15
Field & Stream Sportsman 16 Gun Fire Safe,,18,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,18
Field & Stream Sportsman 16 Gun Fire Safe,,16,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,17
Field & Stream Sportsman 16 Gun Fire Safe,,24,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,21
Field & Stream Sportsman 16 Gun Fire Safe,,18,19
Field & Stream Sportsman 16 Gun Fire Safe,,21,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,18,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,17
Field & Stream Sportsman 16 Gun Fire Safe,,22,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,22,20
Field & Stream Sportsman 16 Gun Fire Safe,,11,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,15
Field & Stream Sportsman 16 Gun Fire Safe,,16,13
Field & Stream Sportsman 16 Gun Fire Safe,,21,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,27,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,22
Field & Stream Sportsman 16 Gun Fire Safe,,19,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,17
Field & Stream Sportsman 16 Gun Fire Safe,,23,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,9,17
Field & Stream Sportsman 16 Gun Fire Safe,,20,16
Field & Stream Sportsman 16 Gun Fire Safe,,20,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,22,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,21
Field & Stream Sportsman 16 Gun Fire Safe,,19,20
Field & Stream Sportsman 16 Gun Fire Safe,,15,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,23,19
Field & Stream Sportsman 16 Gun Fire Safe,,16,20
Field & Stream Sportsman 16 Gun Fire Safe,,24,21
Field & Stream Sportsman 16 Gun Fire Safe,,21,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,10,15
Field & Stream Sportsman 16 Gun Fire Safe,,19,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,14
Field & Stream Sportsman 16 Gun Fire Safe,,12,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,18
Field & Stream Sportsman 16 Gun Fire Safe,,15,19
Field & Stream Sportsman 16 Gun Fire Safe,,11,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,12.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,11,11.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,13.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,24,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,10,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,14
Field & Stream Sportsman 16 Gun Fire Safe,,22,16
Field & Stream Sportsman 16 Gun Fire Safe,,17,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,18
Field & Stream Sportsman 16 Gun Fire Safe,,18,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,15
Field & Stream Sportsman 16 Gun Fire Safe,,26,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,22.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,26,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,21.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,18
Field & Stream Sportsman 16 Gun Fire Safe,,13,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,9,13.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,13
Field & Stream Sportsman 16 Gun Fire Safe,,15,13.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,15
Field & Stream Sportsman 16 Gun Fire Safe,,21,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,20
Field & Stream Sportsman 16 Gun Fire Safe,,18,19
Field & Stream Sportsman 16 Gun Fire Safe,,17,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,9,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,18
Field & Stream Sportsman 16 Gun Fire Safe,,14,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,26,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,23
Field & Stream Sportsman 16 Gun Fire Safe,,15,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,17
Field & Stream Sportsman 16 Gun Fire Safe,,19,16
Field & Stream Sportsman 16 Gun Fire Safe,,13,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,13.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,17
Field & Stream Sportsman 16 Gun Fire Safe,,19,18
Field & Stream Sportsman 16 Gun Fire Safe,,16,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,18
Field & Stream Sportsman 16 Gun Fire Safe,,24,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,18,19
Field & Stream Sportsman 16 Gun Fire Safe,,25,22.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,22,21.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,20.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,16
Field & Stream Sportsman 16 Gun Fire Safe,,22,16
Field & Stream Sportsman 16 Gun Fire Safe,,16,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,19
Field & Stream Sportsman 16 Gun Fire Safe,,17,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,22,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,18
Field & Stream Sportsman 16 Gun Fire Safe,,15,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,14.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,20,16
Field & Stream Sportsman 16 Gun Fire Safe,,12,15
Field & Stream Sportsman 16 Gun Fire Safe,,12,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,16
Field & Stream Sportsman 16 Gun Fire Safe,,20,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,11,12.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,12.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,12
Field & Stream Sportsman 16 Gun Fire Safe,,14,13
Field & Stream Sportsman 16 Gun Fire Safe,,16,14.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,20,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,16
Field & Stream Sportsman 16 Gun Fire Safe,,19,17
Field & Stream Sportsman 16 Gun Fire Safe,,28,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,9,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,15
Field & Stream Sportsman 16 Gun Fire Safe,,20,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,28,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,21,23
Field & Stream Sportsman 16 Gun Fire Safe,,24,24.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,19
Field & Stream Sportsman 16 Gun Fire Safe,,22,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,15,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,18,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,15
Field & Stream Sportsman 16 Gun Fire Safe,,13,15
Field & Stream Sportsman 16 Gun Fire Safe,,20,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,23,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,26,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,13,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,22,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,25,20
Field & Stream Sportsman 16 Gun Fire Safe,,10,16
Field & Stream Sportsman 16 Gun Fire Safe,,14,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,14
Field & Stream Sportsman 16 Gun Fire Safe,,13,15
Field & Stream Sportsman 16 Gun Fire Safe,,15,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,17
Field & Stream Sportsman 16 Gun Fire Safe,,14,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,14,17
Field & Stream Sportsman 16 Gun Fire Safe,,18,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,23,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,20.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,21,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,17
Field & Stream Sportsman 16 Gun Fire Safe,,6,13.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,13,10.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,12.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,25,19
Field & Stream Sportsman 16 Gun Fire Safe,,16,20
Field & Stream Sportsman 16 Gun Fire Safe,,14,18.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,14,15
Field & Stream Sportsman 16 Gun Fire Safe,,13,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,12,13
Field & Stream Sportsman 16 Gun Fire Safe,,14,13
Field & Stream Sportsman 16 Gun Fire Safe,,16,14
Field & Stream Sportsman 16 Gun Fire Safe,,22,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,12,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,17,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,15,15.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,16.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,19,17
Field & Stream Sportsman 16 Gun Fire Safe,,23,19.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,16,19.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,11,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,18,15
Field & Stream Sportsman 16 Gun Fire Safe,,13,14
Field & Stream Sportsman 16 Gun Fire Safe,,15,15.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,14.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,19,16.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,17,17.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,18,18
Field & Stream Sportsman 16 Gun Fire Safe,,21,18.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,28,22.33333333
Field & Stream Sportsman 16 Gun Fire Safe,,16,21.66666667
Field & Stream Sportsman 16 Gun Fire Safe,,20,21.33333333
Fighting video games,08-12-2017,31,
Fighting video games,09-12-2017,69,
Fighting video games,10-12-2017,68,56
Fighting video games,11-12-2017,60,65.66666667
Fighting video games,,69,65.66666667
Fighting video games,,69,66
Fighting video games,,69,69
Fighting video games,,30,56
Fighting video games,,68,55.66666667
Fighting video games,,68,55.33333333
Fighting video games,,68,68
Fighting video games,,69,68.33333333
Fighting video games,,1,46
Fighting video games,,31,33.66666667
Fighting video games,,68,33.33333333
First aid kit,02-01-2018,34,
First aid kit,03-01-2018,68,
First aid kit,04-01-2018,21,41
First aid kit,,69,52.66666667
First aid kit,,68,52.66666667
First aid kit,,11,49.33333333
First aid kit,,69,49.33333333
First aid kit,,22,34
Fitbit The One Wireless Activity & Sleep Trac,06-05-2017,2,
Fitbit The One Wireless Activity & Sleep Trac,04-06-2017,4,
Fitbit The One Wireless Activity & Sleep Trac,05-06-2017,4,3.333333333
Fitbit The One Wireless Activity & Sleep Trac,06-06-2017,2,3.333333333
Fitbit The One Wireless Activity & Sleep Trac,05-07-2017,5,3.666666667
Fitbit The One Wireless Activity & Sleep Trac,06-07-2017,7,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,11-07-2017,5,5.666666667
Fitbit The One Wireless Activity & Sleep Trac,01-08-2017,5,5.666666667
Fitbit The One Wireless Activity & Sleep Trac,03-08-2017,1,3.666666667
Fitbit The One Wireless Activity & Sleep Trac,06-08-2017,3,3
Fitbit The One Wireless Activity & Sleep Trac,02-09-2017,3,2.333333333
Fitbit The One Wireless Activity & Sleep Trac,04-09-2017,6,4
Fitbit The One Wireless Activity & Sleep Trac,07-09-2017,5,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,08-09-2017,1,4
Fitbit The One Wireless Activity & Sleep Trac,09-09-2017,8,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,,7,5.333333333
Fitbit The One Wireless Activity & Sleep Trac,,3,6
Fitbit The One Wireless Activity & Sleep Trac,,7,5.666666667
Fitbit The One Wireless Activity & Sleep Trac,,2,4
Fitbit The One Wireless Activity & Sleep Trac,,1,3.333333333
Fitbit The One Wireless Activity & Sleep Trac,,6,3
Fitbit The One Wireless Activity & Sleep Trac,,9,5.333333333
Fitbit The One Wireless Activity & Sleep Trac,,2,5.666666667
Fitbit The One Wireless Activity & Sleep Trac,,11,7.333333333
Fitbit The One Wireless Activity & Sleep Trac,,1,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,,2,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,,2,1.666666667
Fitbit The One Wireless Activity & Sleep Trac,,4,2.666666667
Fitbit The One Wireless Activity & Sleep Trac,,5,3.666666667
Fitbit The One Wireless Activity & Sleep Trac,,1,3.333333333
Fitbit The One Wireless Activity & Sleep Trac,,5,3.666666667
Fitbit The One Wireless Activity & Sleep Trac,,4,3.333333333
Fitbit The One Wireless Activity & Sleep Trac,,5,4.666666667
Fitbit The One Wireless Activity & Sleep Trac,,4,4.333333333
Fitbit The One Wireless Activity & Sleep Trac,,3,4
Fitbit The One Wireless Activity & Sleep Trac,,4,3.666666667
Fitbit The One Wireless Activity & Sleep Trac,,2,3
Fitbit The One Wireless Activity & Sleep Trac,,2,2.666666667
